state_id,nation_id,name,abbreviation,population,main_language_id
687,36,"Prince Edward Island","PE",142907,0
688,36,"Yukon","YT",35874,0
689,36,"Northwest Territories","NT",41786,0
690,36,"Nunavut","NU",35944,0
691,37,"São Tiago","SãO",145683,0
692,37,"São Vicente","SãO",70611,0
693,37,"Sal","SAL",17231,0
694,37,"Fogo","FOG",8189,0
695,37,"Santo Antão","SAN",11462,0
696,37,"São Nicolau","SãO",5324,0
697,37,"Maio","MAI",3009,0
698,37,"Boavista","BOA",2122,0
699,37,"Brava","BRA",1873,0
700,38,"Grand Cayman","GRA",46652,0
701,38,"Cayman Islands","CAY",2644,0
702,39,"Bangui","BAN",542393,0
703,39,"Ombella Mpoko","OMB",166258,0
704,39,"Lobaye","LOB",94672,0
705,39,"Mambéré-Kadéï","MAM",107532,0
706,39,"Nana-Gribizi","NAN",56520,0
707,39,"Ouham-Pendé","OUH",58642,0
708,39,"Kémo","KéM",34267,0
709,39,"Ouaka","OUA",56647,0
710,39,"Haute-Kotto","HAU",34461,0
711,39,"Nana-Mambéré","NAN",34900,0
712,39,"Ouham","OUH",69625,0
713,39,"Sangha-Mbaéré","SAN",26809,0
714,39,"Mbomou","MBO",47156,0
715,39,"Basse-Kotto","BAS",45178,0
716,39,"Haut-Mbomou","HAU",12887,0
717,39,"Bamingui-Bangoran","BAM",11764,0
718,39,"Vakaga","VAK",10178,0
719,40,"Chari-Baguirmi","CHA",812791,0
720,40,"Logone Occidental","LOG",142612,0
721,40,"Moyen-Chari","MOY",176284,0
722,40,"Ouaddaï","OUA",86116,0
723,40,"Tandjilé","TAN",92298,0
724,40,"Mayo-Kébbi","MAY",114709,0
725,40,"Salamat","SAL",28885,0
726,40,"Guéra","GUé",52042,0
727,40,"Logone Oriental","LOG",49349,0
728,40,"Batha","BAT",43345,0
729,40,"Kanem","KAN",33221,0
730,40,"Bourkou-Ennedi-Tibesti","BOU",15280,0
731,40,"Biltine","BIL",11000,0
732,40,"Lac","LAC",10551,0
733,41,"Metropolitana","MET",6097608,0
734,41,"Antofagasta","ANT",505450,0
735,41,"Valparaíso","VAL",1539852,0
736,41,"Biobío","BIO",1861562,0
737,41,"Araucanía","ARA",869535,0
738,41,"Tarapacá","TAR",240089,0
739,41,"Libertador General Bernardo O'Higgins","LIB",780627,0
740,41,"Maule","MAU",908097,0
741,41,"Coquimbo","COQ",603210,0
742,41,"Los Lagos","LOS",716739,0
743,41,"Atacama","ATA",254336,0
744,41,"Magellanes y Antártica Chilena","MAG",150826,0
745,41,"Aisén","AIS",91492,0
746,42,"Shanghai","SHA",14608512,0
747,42,"Beijing","BEI",11358672,0
748,42,"Hubei","HUB",59425019,0
749,42,"Chongqing","CHO",30921643,0
750,42,"Shaanxi","SHA",35440589,0
751,42,"Sichuan","SIC",83947260,0
752,42,"Tianjin","TIA",9156843,0
753,42,"Liaoning","LIA",42988207,0
754,42,"Heilongjiang","HEI",36608425,0
755,42,"Guangdong","GUA",72830191,0
756,42,"Jiangsu","JIA",70011819,0
757,42,"Shanxi","SHA",32129378,0
758,42,"Jilin","JIL",26666561,0
759,42,"Hunan","HUN",65541582,0
760,42,"Shandong","SHA",89216648,0
761,42,"Henan","HEN",125809220,0
762,42,"Hebei","HEB",70102861,0
763,237,"Hong Kong","HON",7390605,0
764,42,"Zhejiang","ZHE",47042095,0
765,42,"Jiangxi","JIA",48538550,0
766,42,"Xinjiang Uygur","XIN",17734799,0
767,42,"Gansu","GAN",25151034,0
768,42,"Anhui","ANH",66393749,0
769,42,"Inner Mongolia","INN",23383101,0
770,42,"Fujian","FUJ",32835978,0
771,42,"Guizhou","GUI",36300720,0
772,42,"Yunnan","YUN",40273265,0
773,42,"Guangxi Zhuang","GUA",46575918,0
774,42,"Qinghai","QIN",4761201,0
775,42,"Hainan","HAI",7432117,0
776,238,"Aomen","AOM",478947,0
777,42,"Ningxia Hui","NIN",5432891,0
778,42,"Tibet","TIB",2477195,0
779,44,"Bogota","BOG",7117984,0
780,44,"Valle del Cauca","VAL",4524678,0
781,44,"Antioquia","ANT",5750478,0
782,44,"Atlántico","ATL",2365663,0
783,44,"Bolívar (Colombia)","BOL",2229967,0
784,44,"Norte de Santander","NOR",1493932,0
785,44,"Santander","SAN",2085084,0
786,44,"Risaralda","RIS",1024362,0
787,44,"Magdalena","MAG",1403318,0
788,44,"Tolima","TOL",1312972,0
789,44,"Nariño","NAR",1775139,0
790,44,"Caldas","CAL",1170187,0
791,44,"Huila","HUI",994218,0
792,44,"Meta","MET",771089,0
793,44,"Quindío","QUI",613375,0
794,44,"Cundinamarca","CUN",2280037,0
795,44,"César","CéS",1050303,0
796,44,"Sucre (Colombia)","SUC",868648,0
797,44,"Cauca","CAU",1363054,0
798,44,"La Guajira","LA ",524619,0
799,44,"Caquetá","CAQ",463333,0
800,44,"Boyacá","BOY",1411239,0
801,44,"Chocó","CHO",413173,0
802,44,"Arauca","ARA",282302,0
803,44,"Casanare","CAS",325713,0
804,44,"San Andrés y Providencia","SAN",83491,0
805,44,"Putumayo","PUT",378483,0
806,44,"Guaviare","GUA",133236,0
807,44,"Vichada","VIC",97276,0
808,44,"Guainía","GUA",43314,0
809,44,"Vaupés","VAU",33152,0
810,45,"Ngazidja","NGA",259023,0
811,45,"Ndzouani","NDZ",280697,0
812,45,"Mwali","MWA",34124,0
813,192,"Brazzaville","BRA",1284609,0
814,192,"Kouilou","KOU",696582,0
815,192,"Niari","NIA",125919,0
816,192,"Bouenza","BOU",81497,0
817,192,"Cuvette","CUV",35307,0
818,192,"Sangha","SAN",27028,0
819,192,"Plateaux","PLA",259100,0
820,192,"Likouala","LIK",20859,0
821,192,"Lékoumou","LéK",19089,0
822,192,"Pool","POO",13882,0
823,192,"Cuvette-Ouest","CUV",4923,0
824,228,"Kinshasa","KIN",7785965,0
825,228,"Katanga","KAT",3222705,0
826,228,"Kasai-Oriental","KAS",1430095,0
827,228,"Haut-Congo","HAU",982825,0
828,228,"Kasai-Occidental","KAS",950794,0
829,228,"Bas-Congo","BAS",677712,0
830,228,"Sud-Kivu","SUD",469848,0
831,228,"Bandundu","BAN",589489,0
832,228,"Équateur","ÉQU",802325,0
833,228,"Nord-Kivu","NOR",244269,0
834,228,"Maniema","MAN",245831,0
835,46,"Rarotonga","RAR",13373,0
836,47,"San José","SAN",1489237,0
837,47,"Limón","LIM",432923,0
838,47,"Heredia","HER",354926,0
839,47,"Alajuela","ALA",716935,0
840,47,"Guanacaste","GUA",264474,0
841,47,"Cartago","CAR",432423,0
842,47,"Puntarenas","PUN",358137,0
843,48,"Grad Zagreb","GRA",772004,0
844,48,"Split-Dalmacija","SPL",377628,0
845,48,"Primorje-Gorski Kotar","PRI",237955,0
846,48,"Osijek-Baranja","OSI",251771,0
847,48,"Zadar","ZAD",121793,0
848,48,"Slavonski Brod-Posavina","SLA",128774,0
849,48,"Istra","IST",129920,0
850,48,"Karlovac","KAR",73586,0
851,48,"Varazdin","VAR",90359,0
852,48,"Sibenik-Knin","SIB",75832,0
853,48,"Sisak-Moslavina","SIS",100955,0
854,48,"Zagreb","ZAG",162130,0
855,48,"Vukovar-Srijem","VUK",182796,0
856,48,"Dubrovnik-Neretva","DUB",80933,0
857,48,"Bjelovar-Bilogora","BJE",65976,0
858,48,"Koprivnica-Krizevci","KOP",74972,0
859,48,"Pozega-Slavonija","POZ",45900,0
860,48,"Medimurje","MED",78377,0
861,48,"Virovitica-Podravina","VIR",49020,0
862,48,"Lika-Senj","LIK",23173,0
863,48,"Krapina-Zagorje","KRA",33505,0
864,49,"La Habana","LA",2328000,0
865,49,"Santiago de Cuba","SAN",1036281,0
866,49,"Camagüey","CAM",784178,0
867,49,"Holguín","HOL",1021321,0
868,49,"Guantanamo","GUA",507118,0
869,49,"Villa Clara","VIL",817395,0
870,49,"Las Tunas","LAS",525485,0
871,49,"Granma","GRA",822452,0
872,49,"Pinar del Río","PIN",594560,0
873,49,"Cienfuegos","CIE",395183,0
874,49,"Matanzas","MAT",674863,0
875,49,"Ciego de Avila","CIE",411766,0
876,49,"Sancti Spíritus","SAN",460328,0
877,49,"Artemisa","ART",502392,0
878,49,"Isla de la Juventud","ISL",86559,0
880,50,"Republic of Cyprus","REP",660294,0
881,50,"Northern Cyprus","NOR",162912,0
882,236,"Grand Turk","GRA",5525,0
883,236,"South Caicos & East Caicos","SOU",1743,0
884,51,"Prague","PRA",1154508,0
885,51,"Jihomoravský kraj","JHM",807119,0
886,51,"Moravskoslezský kraj","MOR",1093149,0
887,51,"Plzenský kraj","PLZ",370681,0
888,51,"Olomoucký kraj","OLO",430775,0
889,51,"Liberecký kraj","LIB",334063,0
890,51,"Jihoceský kraj","JIH",420768,0
891,51,"Královéhradecký kraj","KRA",395156,0
892,51,"Ústecký kraj","UST",667751,0
893,51,"Pardubický kraj","PAR",312418,0
894,51,"Zlínský kraj","ZLN",440937,0
895,51,"Stredoceský kraj","STR",663078,0
896,51,"Karlovarský kraj","KAR",244128,0
897,51,"Kraj Vysocina","VYS",320752,0
898,53,"Frederiksberg Kommune","FRE",1141227,0
899,53,"Ringkøbing","RIN",436290,0
900,53,"Aarhus","ARH",493589,0
901,53,"Fyn","FYN",312581,0
902,53,"Nordjylland","NOR",316240,0
903,53,"Ribe","RIB",142471,0
904,53,"Vejle","VEJ",242462,0
905,53,"Roskilde","ROS",191816,0
906,53,"Storstrøm","STO",134866,0
907,53,"Frederiksborg","FRE",296303,0
908,53,"Viborg","VIB",105080,0
909,53,"Vestsjælland","VES",173932,0
910,53,"Copenhagen","COP",323069,0
911,53,"Sønderjylland","SøN",141658,0
912,250,"Nuuk","NUU",14798,0
913,53,"Bornholm","BOR",21819,0
914,250,"Sisimiut","SIS",5227,0
915,250,"Ilulissat","ILU",4413,0
916,250,"Qaqortoq","QAQ",3224,0
917,250,"Aasiaat","AAS",3115,0
918,250,"Maniitsoq","MAN",2866,0
919,53,"Denmark","DEN",18722,0
920,250,"Paamiut","PAA",1862,0
921,250,"Ammassalik","AMM",1829,0
922,250,"Narsaq","NAR",1709,0
923,250,"Nanortalik","NAN",1509,0
924,250,"Qasigiannguit","QAS",1341,0
925,250,"Uummannaq","UUM",1275,0
926,250,"Upernavik","UPE",1129,0
927,54,"Jibuti","JIB",623891,0
928,54,"Ali Sabih","ALI",40074,0
929,54,"Tajurah","TAJ",22193,0
930,54,"Awbuk","AWB",17776,0
931,54,"Dih_il","DIH",12043,0
932,56,"Distrito Nacional","DIS",2201941,0
933,56,"Santiago","SAN",1046182,0
934,56,"San Pedro de Macorís","SAN",337108,0
935,56,"La Romana","LA ",246234,0
936,56,"San Juan (Dominican Republic)","SAN",245377,0
937,56,"Duarte","DUA",299188,0
938,56,"La Altagracia","LA ",229428,0
939,56,"Puerto Plata","PUE",327511,0
940,56,"La Vega","LA ",429563,0
941,56,"Barahona","BAR",200602,0
942,56,"Monseñor Nouel","MON",194505,0
943,56,"San Cristóbal","SAN",660009,0
944,56,"Peravia","PER",202250,0
945,56,"Espaillat","ESP",237101,0
946,56,"Azua","AZU",242109,0
947,56,"Santo Domingo","SAN",2198333,0
948,56,"Valverde","VAL",190253,0
949,56,"Sanchez Ramírez","SAN",156238,0
950,56,"Hato Mayor","HAT",90773,0
951,56,"María Trinidad Sanchez","MAR",141678,0
952,56,"El Seibo","EL ",105994,0
953,56,"Monte Plata","MON",210365,0
954,56,"Baoruco","BAO",114967,0
955,56,"Monte Cristi","MON",120833,0
956,56,"Dajabón","DAJ",66954,0
957,56,"Santiago Rodríguez","SAN",54865,0
958,56,"Independencia","IND",55223,0
959,56,"Elías Piña","ELí",72130,0
960,56,"Hermanas Mirabal","HER",103259,0
961,56,"Samana","SAM",98820,0
962,56,"Pedernales","PED",25478,0
963,56,"San José de Ocoa","SAN",69204,0
964,55,"St. Patrick (Dominica)","SAI",7955,0
965,55,"St. Andrew (Dominica)","SAI",30896,0
966,55,"St. David","SAI",1997,0
967,55,"St. Luke","SAI",1202,0
968,85,"Noord-Holland","NOO",2669084,0
969,85,"Zuid-Holland","ZUI",3755452,0
970,85,"Utrecht","UTR",1220910,0
971,85,"Noord-Brabant","NOO",2444158,0
972,85,"Groningen","GRO",609854,0
973,85,"Flevoland","FLE",387881,0
974,85,"Gelderland","GEL",2080821,0
975,85,"Overijssel","OVE",1130345,0
976,85,"Drenthe","DRE",490981,0
977,85,"Friesland","FRI",661864,0
978,85,"Zeeland","ZEE",410422,0
979,231,"Curaçao","CUR",141766,0
980,232,"Sint Maarten","SIN",37429,0
981,133,"Bonaire","BON",15800,0
982,133,"Sint Eustatius","SIN",3100,0
983,57,"Dili","DIL",182696,0
984,57,"Lautem","LAU",20172,0
985,57,"Baucau","BAU",14841,0
986,57,"Ermera","ERM",12933,0
987,57,"Bobonaro","BOB",21639,0
988,57,"Cova Lima","COV",6429,0
989,57,"Viqueque","VIQ",5453,0
990,57,"Liquiça","LIQ",8069,0
991,57,"Oecussi","OEC",4621,0
992,57,"Ainaro","AIN",3056,0
993,57,"Manufahi","MAN",2210,0
994,57,"Manatuto","MAN",1904,0
995,57,"Aileu","AIL",1779,0
996,58,"Guayas","GUA",2820853,0
997,58,"Pichincha","PIC",1657673,0
998,58,"Azuay","AZU",294086,0
999,58,"El Oro","EL ",403007,0
1000,58,"Manabí","MAN",647575,0
1001,58,"Tungurahua","TUN",187904,0
1002,58,"Chimborazo","CHI",151431,0
1003,58,"Los Ríos (Ecuador)","LOS",336728,0
1004,58,"Loja","LOJ",189020,0
1005,58,"Imbabura","IMB",174098,0
1006,58,"Esmeraldas","ESM",182794,0
1007,58,"Cotopaxi","COT",98951,0
1008,58,"Carchi","CAR",66148,0
1009,58,"Cañar","CAñ",81130,0
1010,58,"Pastaza","PAS",24881,0
1011,58,"Sucumbíos","SUC",38991,0
1012,58,"Morona Santiago","MOR",42183,0
1013,58,"Orellana","ORE",20313,0
1014,58,"Napo","NAP",24481,0
1015,58,"Zamora Chinchipe","ZAM",25246,0
1016,58,"Galapagos","GAL",19374,0
1017,59,"Cairo","CAI",7734614,0
1018,59,"Alexandria","ALE",3811516,0
1019,59,"Gizeh","GIZ",2819020,0
1020,59,"al-Qalyubiyah","AL-",1502532,0
1021,59,"Port Said","POR",538378,0
1022,59,"Suez","SUE",488125,0
1023,59,"Gharbia","GHA",1136690,0
1024,59,"Luxor","LUX",422407,0
1025,59,"Asyut","ASY",849130,0
1026,59,"ad-Daqahliyah","AD-",1395596,0
1027,59,"El Faiyum","EL ",530918,0
1028,59,"Sharkia","SHA",1131985,0
1029,59,"Ismailia","ISM",304001,0
1030,59,"Behera","BEH",1029395,0
1031,59,"Aswan","ASW",336629,0
1032,59,"Qena","QEN",757864,0
1033,59,"Menia","MEN",784534,0
1034,59,"Sohag","SOH",822002,0
1035,59,"Beni Suef","BEN",512871,0
1036,59,"Menufia","MEN",614822,0
1037,59,"Kafr el Sheikh","KAF",569546,0
1038,59,"North Sinai","NOR",159534,0
1039,59,"al-Bahr-al-Ahmar","AL-",714980,0
1040,59,"Damietta","DAM",262644,0
1041,59,"Matruh","MAT",89170,0
1042,59,"al-Wadi al-Jadid","AL-",59183,0
1043,59,"Janub Sina","JAN",14972,0
1044,205,"Dubai","DU",2877760,0
1045,205,"Abu Dhabi","AB",2784490,0
1046,205,"Sharjah","SH",1498000,0
1047,205,"Ajman","AJ",361160,0
1048,205,"Ras al-Khaimah","RA",263217,0
1049,205,"Fujairah","FU",214876,0
1050,205,"Umm al-Quwain","UM",72000,0
1051,61,"England","ENG",45944018,0
1052,246,"St. Helier","SAI",28789,0
1053,247,"Douglas","DOU",25422,0
1054,245,"St. Peter Port","SAI",16661,0
1055,245,"St. Saviour (Guernsey)","SAI",15214,0
1056,246,"St. Brelade","SAI",10569,0
1057,245,"Vale","VAL",9654,0
1058,245,"Castel","CAS",9032,0
1059,247,"Onchan","ONC",8871,0
1060,245,"St. Sampson","SAI",8723,0
1061,246,"St. Clement","SAI",8406,0
1062,247,"Ramsey","RAM",7526,0
1063,245,"St. Martin (Guernsey)","SAI",13527,0
1064,246,"Grouville","GRO",4771,0
1065,246,"St. Lawrence","SAI",4675,0
1066,246,"St. Ouen","SAI",3893,0
1067,247,"Peel","PEE",3765,0
1068,247,"Port Erin","POR",3473,0
1069,246,"Trinity","TRI",2772,0
1070,247,"Castletown","CAS",2680,0
1071,245,"Saint-Pierre-du-Bois","SAI",2211,0
1072,247,"Port St. Mary","POR",2051,0
1073,245,"Alderney","ALD",2027,0
1074,245,"Forest","FOR",1646,0
1075,247,"Laxey","LAX",1524,0
1076,62,"Litoral","LIT",189808,0
1077,62,"Bioko Norte","BIO",163778,0
1078,62,"Kié-Ntem","KIé",44067,0
1079,62,"Wele-Nzas","WEL",40974,0
1080,62,"Bioko Sur","BIO",8655,0
1081,62,"Centro Sur","CEN",21687,0
1082,62,"Annobón","ANN",4433,0
1083,63,"Maekel","MAE",575490,0
1084,63,"Debub-Keih-Bahri","DEB",83373,0
1085,63,"Anseba","ANS",57604,0
1086,63,"Semien-Keih-Bahri","SEM",67102,0
1087,63,"Debub","DEB",24537,0
1088,63,"Gash-Barka","GAS",28501,0
1089,64,"Harju","HAR",468631,0
1090,64,"Tartu","TAR",113269,0
1091,64,"Ida-Viru","IDA",156728,0
1092,64,"Pärnu","PäR",59786,0
1093,64,"Viljandi","VIL",28900,0
1094,64,"Lääne-Viru","Lää",38866,0
1095,64,"Saare","SAA",15986,0
1096,64,"Voru","VOR",16099,0
1097,64,"Valga","VAL",19201,0
1098,64,"Lääne","Lää",14330,0
1099,64,"Järva","JäR",19259,0
1100,64,"Polva","POL",9405,0
1101,64,"Jogeva","JOG",13884,0
1102,64,"Rapla","RAP",15152,0
1103,64,"Hiiu","HII",3763,0
1104,65,"Addis Abeba","ADD",2757729,0
1105,65,"Diredawa","DIR",252279,0
1106,65,"Oromia","ORO",1832887,0
1107,65,"Amhara","AMH",1185954,0
1108,65,"Tigray","TIG",531539,0
1109,65,"Southern","SOU",1366318,0
