game_id,league_id,home_team,away_team,attendance,date,time,game_type,played,dh,innings,runs0,runs1,hits0,hits1,errors0,errors1,winning_pitcher,losing_pitcher,save_pitcher,starter0,starter1
4467,151,158,160,0,"2019-6-27",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4468,151,169,157,0,"2019-6-28",1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4469,151,165,163,0,"2019-6-28",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4470,151,170,164,0,"2019-6-28",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4471,151,176,167,0,"2019-6-28",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4472,151,166,168,0,"2019-6-28",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4473,151,160,159,0,"2019-6-28",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4474,151,158,161,0,"2019-6-28",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4475,151,176,167,0,"2019-6-29",1805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4476,151,166,168,0,"2019-6-29",1805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4477,151,169,157,0,"2019-6-29",1830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4478,151,158,161,0,"2019-6-29",1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4479,151,165,163,0,"2019-6-29",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4480,151,170,164,0,"2019-6-29",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4481,151,160,159,0,"2019-6-29",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4482,151,165,163,0,"2019-6-30",1305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4483,151,166,168,0,"2019-6-30",1305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4484,151,160,159,0,"2019-6-30",1305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4485,151,176,167,0,"2019-6-30",1305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4486,151,158,161,0,"2019-6-30",1335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4487,151,169,157,0,"2019-6-30",1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4488,151,170,164,0,"2019-6-30",1605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4489,151,159,161,0,"2019-7-1",1805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4490,151,169,168,0,"2019-7-1",1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4491,151,164,163,0,"2019-7-1",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4492,151,165,166,0,"2019-7-1",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4493,151,170,157,0,"2019-7-1",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4494,151,176,158,0,"2019-7-1",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4495,151,160,167,0,"2019-7-1",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4496,151,159,161,0,"2019-7-2",1805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4497,151,169,168,0,"2019-7-2",1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4498,151,165,166,0,"2019-7-2",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4499,151,164,163,0,"2019-7-2",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4500,151,170,157,0,"2019-7-2",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4501,151,176,158,0,"2019-7-2",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4502,151,160,167,0,"2019-7-2",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4503,151,176,158,0,"2019-7-3",1805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4504,151,159,161,0,"2019-7-3",1805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4505,151,164,163,0,"2019-7-3",1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4506,151,169,168,0,"2019-7-3",1845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4507,151,165,166,0,"2019-7-3",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4508,151,170,157,0,"2019-7-3",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4509,151,160,167,0,"2019-7-3",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4510,151,163,165,0,"2019-7-4",1805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4511,151,168,170,0,"2019-7-4",1815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4512,151,161,160,0,"2019-7-4",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4513,151,166,164,0,"2019-7-4",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4514,151,157,169,0,"2019-7-4",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4515,151,158,159,0,"2019-7-4",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4516,151,167,176,0,"2019-7-4",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4517,151,163,165,0,"2019-7-5",1904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4518,151,161,160,0,"2019-7-5",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4519,151,166,164,0,"2019-7-5",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4520,151,158,159,0,"2019-7-5",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4521,151,167,176,0,"2019-7-5",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4522,151,168,170,0,"2019-7-5",1915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4523,151,157,169,0,"2019-7-5",1915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4524,151,166,164,0,"2019-7-6",1805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4525,151,161,160,0,"2019-7-6",1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4526,151,158,159,0,"2019-7-6",1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4527,151,163,165,0,"2019-7-6",1904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4528,151,168,170,0,"2019-7-6",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4529,151,167,176,0,"2019-7-6",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4530,151,157,169,0,"2019-7-6",1915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4531,151,161,160,0,"2019-7-7",1305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4532,151,166,164,0,"2019-7-7",1305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4533,151,167,176,0,"2019-7-7",1305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4534,151,168,170,0,"2019-7-7",1335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4535,151,158,159,0,"2019-7-7",1335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4536,151,163,165,0,"2019-7-7",1405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4537,151,157,169,0,"2019-7-7",1405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4538,151,167,161,0,"2019-7-11",1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4539,151,169,170,0,"2019-7-11",1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4540,151,163,166,0,"2019-7-11",1904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4541,151,164,165,0,"2019-7-11",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4542,151,159,176,0,"2019-7-11",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4543,151,157,168,0,"2019-7-11",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4544,151,160,158,0,"2019-7-11",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4545,151,160,158,0,"2019-7-12",1805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4546,151,169,170,0,"2019-7-12",1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4547,151,163,166,0,"2019-7-12",1904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4548,151,164,165,0,"2019-7-12",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4549,151,159,176,0,"2019-7-12",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4550,151,167,161,0,"2019-7-12",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4551,151,157,168,0,"2019-7-12",1915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4552,151,160,158,0,"2019-7-13",1805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4553,151,159,176,0,"2019-7-13",1815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4554,151,169,170,0,"2019-7-13",1830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4555,151,164,165,0,"2019-7-13",1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4556,151,163,166,0,"2019-7-13",1904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4557,151,167,161,0,"2019-7-13",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4558,151,157,168,0,"2019-7-13",1915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4559,151,167,161,0,"2019-7-14",1305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4560,151,159,176,0,"2019-7-14",1305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4561,151,160,158,0,"2019-7-14",1305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4562,151,169,170,0,"2019-7-14",1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4563,151,157,168,0,"2019-7-14",1605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4564,151,164,165,0,"2019-7-14",1705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4565,151,163,166,0,"2019-7-14",1705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4566,151,168,167,0,"2019-7-15",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4567,151,165,160,0,"2019-7-15",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4568,151,170,164,0,"2019-7-15",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4569,151,176,163,0,"2019-7-15",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4570,151,161,157,0,"2019-7-15",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4571,151,166,158,0,"2019-7-15",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4572,151,159,169,0,"2019-7-15",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4573,151,170,164,0,"2019-7-16",1205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4574,151,168,167,0,"2019-7-16",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4575,151,165,160,0,"2019-7-16",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4576,151,176,163,0,"2019-7-16",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4577,151,161,157,0,"2019-7-16",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4578,151,166,158,0,"2019-7-16",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4579,151,159,169,0,"2019-7-16",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4580,151,161,157,0,"2019-7-17",1205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4581,151,176,163,0,"2019-7-17",1305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4582,151,168,167,0,"2019-7-17",1335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4583,151,159,169,0,"2019-7-17",1805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4584,151,165,160,0,"2019-7-17",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4585,151,170,164,0,"2019-7-17",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4586,151,166,158,0,"2019-7-17",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4587,151,159,169,0,"2019-7-18",1105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4588,151,165,160,0,"2019-7-18",1205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4589,151,166,158,0,"2019-7-18",1205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4590,151,168,167,0,"2019-7-18",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4591,151,170,164,0,"2019-7-18",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4592,151,176,163,0,"2019-7-18",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4593,151,161,157,0,"2019-7-18",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4594,151,165,158,0,"2019-7-19",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4595,151,170,167,0,"2019-7-19",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4596,151,176,157,0,"2019-7-19",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4597,151,161,169,0,"2019-7-19",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4598,151,166,160,0,"2019-7-19",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4599,151,159,163,0,"2019-7-19",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4600,151,168,164,0,"2019-7-19",1915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4601,151,176,157,0,"2019-7-20",1805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4602,151,166,160,0,"2019-7-20",1805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4603,151,159,163,0,"2019-7-20",1815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4604,151,161,169,0,"2019-7-20",1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4605,151,168,164,0,"2019-7-20",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4606,151,165,158,0,"2019-7-20",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4607,151,170,167,0,"2019-7-20",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4608,151,176,157,0,"2019-7-21",1305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4609,151,161,169,0,"2019-7-21",1305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4610,151,166,160,0,"2019-7-21",1305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4611,151,159,163,0,"2019-7-21",1305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4612,151,168,164,0,"2019-7-21",1335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4613,151,165,158,0,"2019-7-21",1605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4614,151,170,167,0,"2019-7-21",1805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4615,151,167,168,0,"2019-7-23",1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4616,151,169,166,0,"2019-7-23",1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4617,151,163,176,0,"2019-7-23",1904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4618,151,164,159,0,"2019-7-23",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4619,151,157,161,0,"2019-7-23",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4620,151,160,165,0,"2019-7-23",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4621,151,158,170,0,"2019-7-23",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4622,151,167,168,0,"2019-7-24",1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4623,151,169,166,0,"2019-7-24",1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4624,151,163,176,0,"2019-7-24",1904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4625,151,164,159,0,"2019-7-24",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4626,151,157,161,0,"2019-7-24",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4627,151,160,165,0,"2019-7-24",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4628,151,158,170,0,"2019-7-24",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4629,151,160,165,0,"2019-7-25",1105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4630,151,157,161,0,"2019-7-25",1205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4631,151,167,168,0,"2019-7-25",1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4632,151,169,166,0,"2019-7-25",1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4633,151,163,176,0,"2019-7-25",1904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4634,151,164,159,0,"2019-7-25",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4635,151,158,170,0,"2019-7-25",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4636,151,169,161,0,"2019-7-26",1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4637,151,163,159,0,"2019-7-26",1904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4638,151,167,170,0,"2019-7-26",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4639,151,164,176,0,"2019-7-26",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4640,151,160,168,0,"2019-7-26",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4641,151,158,165,0,"2019-7-26",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4642,151,157,166,0,"2019-7-26",1915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4643,151,169,161,0,"2019-7-27",1830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4644,151,164,176,0,"2019-7-27",1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4645,151,158,165,0,"2019-7-27",1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4646,151,163,159,0,"2019-7-27",1904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4647,151,167,170,0,"2019-7-27",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4648,151,160,168,0,"2019-7-27",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4649,151,157,166,0,"2019-7-27",1915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4650,151,167,170,0,"2019-7-28",1305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4651,151,160,168,0,"2019-7-28",1305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4652,151,158,165,0,"2019-7-28",1335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4653,151,169,161,0,"2019-7-28",1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4654,151,157,166,0,"2019-7-28",1605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4655,151,164,176,0,"2019-7-28",1705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4656,151,163,159,0,"2019-7-28",1705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4657,151,168,157,0,"2019-7-29",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4658,151,165,163,0,"2019-7-29",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4659,151,170,169,0,"2019-7-29",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4660,151,176,160,0,"2019-7-29",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4661,151,161,167,0,"2019-7-29",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4662,151,166,164,0,"2019-7-29",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4663,151,158,159,0,"2019-7-29",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4664,151,158,159,0,"2019-7-30",1135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4665,151,161,167,0,"2019-7-30",1205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4666,151,176,160,0,"2019-7-30",1305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4667,151,168,157,0,"2019-7-30",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4668,151,165,163,0,"2019-7-30",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4669,151,170,169,0,"2019-7-30",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4670,151,166,164,0,"2019-7-30",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4671,151,167,159,0,"2019-7-31",1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4672,151,163,164,0,"2019-7-31",1904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4673,151,158,176,0,"2019-7-31",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4674,151,170,168,0,"2019-7-31",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4675,151,157,169,0,"2019-7-31",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4676,151,166,165,0,"2019-7-31",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4677,151,160,161,0,"2019-7-31",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4678,151,160,161,0,"2019-8-1",1235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4679,151,167,159,0,"2019-8-1",1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4680,151,163,164,0,"2019-8-1",1904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4681,151,170,168,0,"2019-8-1",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4682,151,166,165,0,"2019-8-1",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4683,151,157,169,0,"2019-8-1",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4684,151,158,176,0,"2019-8-1",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4685,151,169,170,0,"2019-8-2",1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4686,151,165,164,0,"2019-8-2",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4687,151,176,167,0,"2019-8-2",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4688,151,161,158,0,"2019-8-2",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4689,151,166,163,0,"2019-8-2",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4690,151,159,160,0,"2019-8-2",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4691,151,168,157,0,"2019-8-2",1915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4692,151,176,167,0,"2019-8-3",1805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4693,151,166,163,0,"2019-8-3",1805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4694,151,159,160,0,"2019-8-3",1815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4695,151,169,170,0,"2019-8-3",1830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4696,151,161,158,0,"2019-8-3",1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4697,151,168,157,0,"2019-8-3",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4698,151,165,164,0,"2019-8-3",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4699,151,176,167,0,"2019-8-4",1305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4700,151,161,158,0,"2019-8-4",1305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4701,151,166,163,0,"2019-8-4",1305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4702,151,159,160,0,"2019-8-4",1305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4703,151,168,157,0,"2019-8-4",1335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4704,151,169,170,0,"2019-8-4",1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4705,151,165,164,0,"2019-8-4",1605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4706,151,165,168,0,"2019-8-6",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4707,151,164,167,0,"2019-8-6",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4708,151,170,176,0,"2019-8-6",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4709,151,161,163,0,"2019-8-6",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4710,151,160,166,0,"2019-8-6",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4711,151,158,169,0,"2019-8-6",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4712,151,157,159,0,"2019-8-6",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4713,151,165,168,0,"2019-8-7",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4714,151,164,167,0,"2019-8-7",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4715,151,170,176,0,"2019-8-7",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4716,151,161,163,0,"2019-8-7",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4717,151,160,166,0,"2019-8-7",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4718,151,158,169,0,"2019-8-7",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4719,151,157,159,0,"2019-8-7",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4720,151,157,159,0,"2019-8-8",1205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4721,151,165,168,0,"2019-8-8",1205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4722,151,164,167,0,"2019-8-8",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4723,151,170,176,0,"2019-8-8",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4724,151,161,163,0,"2019-8-8",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4725,151,160,166,0,"2019-8-8",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4726,151,158,169,0,"2019-8-8",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4727,151,164,168,0,"2019-8-9",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4728,151,170,159,0,"2019-8-9",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4729,151,161,166,0,"2019-8-9",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4730,151,160,169,0,"2019-8-9",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4731,151,158,163,0,"2019-8-9",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4732,151,165,167,0,"2019-8-9",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4733,151,157,176,0,"2019-8-9",1915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
