player_id,league_id,team_id,sub_league_id,award_id,year,season,position,day,month
6096,150,0,0,9,1990,1990,0,1,7
6096,150,0,0,9,1991,1991,0,1,7
6096,150,0,0,9,1992,1992,0,1,7
6100,150,0,0,15,2006,2006,0,1,11
6100,150,0,1,9,2005,2005,0,1,7
6100,150,0,1,9,2006,2006,0,1,7
6115,150,0,0,7,1997,1997,8,1,11
6115,150,0,0,7,1998,1998,8,1,11
6115,150,0,1,7,2000,2000,8,1,11
6115,150,0,1,7,2001,2001,8,1,11
6115,150,0,1,7,2002,2002,8,1,11
6115,150,0,1,7,2003,2003,8,1,11
6115,150,0,1,7,2004,2004,8,1,11
6115,150,0,1,11,2004,2004,8,1,11
6115,150,0,1,7,2005,2005,8,1,11
6115,150,0,0,9,1995,1995,0,1,7
6115,150,0,1,9,2000,2000,0,1,7
6115,150,0,1,9,2003,2003,0,1,7
6115,150,0,1,9,2005,2005,0,1,7
6123,150,0,1,9,1947,1947,0,1,7
6123,150,0,1,9,1951,1951,0,1,7
6129,150,0,1,7,1963,1963,2,1,11
6129,150,0,1,7,1964,1964,2,1,11
6129,150,0,1,9,1963,1963,0,1,7
6129,150,0,1,9,1964,1964,0,1,7
6129,150,0,1,9,1965,1965,0,1,7
6177,150,0,1,5,1947,1947,0,1,11
6177,150,0,1,9,1941,1941,0,1,7
6177,150,0,1,9,1942,1942,0,1,7
6177,150,0,1,9,1944,1944,0,1,7
6177,150,0,1,9,1945,1945,0,1,7
6177,150,0,1,9,1947,1947,0,1,7
6177,150,0,1,9,1948,1948,0,1,7
6177,150,0,1,9,1951,1951,0,1,7
6189,150,0,1,9,1971,1971,0,1,7
6195,150,0,1,9,1965,1965,0,1,7
6198,150,0,1,9,1964,1964,0,1,7
6203,150,0,1,9,1959,1959,0,1,7
6228,150,0,0,9,1984,1984,0,1,7
6232,150,0,1,9,1933,1933,0,1,7
6233,150,0,1,9,1946,1946,0,1,7
6233,150,0,1,9,1951,1951,0,1,7
6233,150,0,1,9,1955,1955,0,1,7
6239,150,0,1,11,2005,2005,5,1,11
6239,150,0,1,9,2005,2005,0,1,7
6261,150,0,0,9,1991,1991,0,1,7
6265,150,0,1,9,1954,1954,0,1,7
6266,150,0,0,7,2000,2000,8,1,11
6266,150,0,0,11,2000,2000,8,1,11
6266,150,0,0,7,2002,2002,8,1,11
6266,150,0,0,7,2004,2004,3,1,11
6266,150,0,0,9,1998,1998,0,1,7
6266,150,0,0,9,2000,2000,0,1,7
6293,150,0,1,9,1997,1997,0,1,7
6295,150,0,0,9,1960,1960,0,1,7
6298,150,0,1,11,2004,2004,2,1,11
6298,150,0,1,9,2004,2004,0,1,7
6301,150,0,0,9,1966,1966,0,1,7
6301,150,0,0,9,1967,1967,0,1,7
6305,150,0,0,9,1945,1945,0,1,7
6321,150,0,1,9,1973,1973,0,1,7
6321,150,0,1,9,1983,1983,0,1,7
6322,150,0,0,7,1976,1976,8,1,11
6322,150,0,0,7,1978,1978,8,1,11
6322,150,0,0,7,1979,1979,8,1,11
6322,150,0,0,7,1981,1981,8,1,11
6322,150,0,0,11,1981,1981,8,1,11
6322,150,0,0,7,1982,1982,8,1,11
6322,150,0,0,7,1983,1983,8,1,11
6322,150,0,0,7,1984,1984,8,1,11
6322,150,0,0,7,1985,1985,8,1,11
6322,150,0,0,11,1987,1987,8,1,11
6322,150,0,0,9,1978,1978,0,1,7
6322,150,0,0,9,1981,1981,0,1,7
6322,150,0,0,9,1987,1987,0,1,7
6330,150,0,0,9,2000,2000,0,1,7
6330,150,0,0,9,2003,2003,0,1,7
6333,150,0,0,9,1948,1948,0,1,7
6333,150,0,0,9,1950,1950,0,1,7
6335,150,0,1,5,1914,1914,0,1,11
6352,150,0,1,13,1962,1962,0,1,11
6352,150,0,1,9,1959,1959,0,1,7
6352,150,0,1,9,1960,1960,0,1,7
6352,150,0,1,9,1961,1961,0,1,7
6363,150,0,0,9,1950,1950,0,1,7
6363,150,0,0,9,1951,1951,0,1,7
6363,150,0,0,9,1952,1952,0,1,7
6363,150,0,0,9,1953,1953,0,1,7
6363,150,0,0,9,1954,1954,0,1,7
6368,150,0,1,9,1973,1973,0,1,7
6368,150,0,0,9,1977,1977,0,1,7
6397,150,0,0,9,1980,1980,0,1,7
6415,150,0,1,9,1958,1958,0,1,7
6415,150,0,1,9,1962,1962,0,1,7
6415,150,0,1,9,1964,1964,0,1,7
6415,150,0,1,9,1965,1965,0,1,7
6442,150,0,0,9,1938,1938,0,1,7
6442,150,0,0,9,1939,1939,0,1,7
6442,150,0,0,9,1940,1940,0,1,7
6442,150,0,0,9,1941,1941,0,1,7
6442,150,0,0,9,1946,1946,0,1,7
