player_id,league_id,streak_id,value,has_ended,started,ended
18379,150,2,1,1,"2019-4-18","2019-4-19"
18379,150,3,2,1,"2019-4-24","2019-4-26"
18379,150,0,2,0,"2019-4-25",NULL
18385,151,6,2,0,"2019-4-7",NULL
18385,151,7,1,0,"2019-4-23",NULL
18406,150,7,3,1,"2019-3-28","2019-4-13"
18406,150,6,1,1,"2019-4-13","2019-4-24"
18406,150,7,2,0,"2019-4-19",NULL
18406,150,5,1,0,"2019-4-24",NULL
18415,150,0,4,1,"2019-4-10","2019-4-16"
18415,150,2,1,1,"2019-4-14","2019-4-16"
18415,150,3,1,1,"2019-4-19","2019-4-20"
18415,150,1,2,1,"2019-4-19","2019-4-21"
18415,150,0,3,0,"2019-4-24",NULL
18415,150,2,1,0,"2019-4-26",NULL
18415,150,3,1,0,"2019-4-26",NULL
18415,150,1,1,0,"2019-4-26",NULL
18425,157,5,1,0,"2019-4-17",NULL
18431,150,4,1,1,"2019-4-16","2019-4-23"
18446,150,0,1,1,"2019-4-1","2019-4-8"
18446,150,3,1,1,"2019-4-1","2019-4-8"
18446,150,5,1,0,"2019-4-1",NULL
18446,150,7,2,0,"2019-4-1",NULL
18446,150,0,1,0,"2019-4-26",NULL
18457,151,0,3,1,"2019-4-14","2019-4-23"
18457,151,2,1,1,"2019-4-14","2019-4-16"
18457,151,3,2,1,"2019-4-14","2019-4-20"
18457,151,1,3,1,"2019-4-14","2019-4-23"
18457,151,0,1,0,"2019-4-25",NULL
18457,151,3,1,0,"2019-4-25",NULL
18494,150,5,1,1,"2019-4-10","2019-4-21"
18494,150,7,1,1,"2019-4-16","2019-4-21"
18494,150,6,1,0,"2019-4-21",NULL
18501,150,1,3,1,"2019-3-31","2019-4-3"
18501,150,3,3,1,"2019-4-2","2019-4-5"
18501,150,0,5,1,"2019-4-9","2019-4-19"
18501,150,2,2,1,"2019-4-9","2019-4-13"
18501,150,1,1,0,"2019-4-26",NULL
18505,151,5,2,0,"2019-4-16",NULL
18508,150,0,8,1,"2019-4-6","2019-4-15"
18508,150,3,4,1,"2019-4-6","2019-4-11"
18508,150,2,1,1,"2019-4-7","2019-4-9"
18508,150,1,5,1,"2019-4-7","2019-4-13"
18510,150,0,9,1,"2019-4-12","2019-4-22"
18510,150,3,3,1,"2019-4-17","2019-4-21"
18510,150,1,3,1,"2019-4-17","2019-4-21"
18510,150,2,2,1,"2019-4-19","2019-4-21"
18510,150,0,3,0,"2019-4-23",NULL
18510,150,1,1,0,"2019-4-26",NULL
18512,150,0,6,1,"2019-3-28","2019-4-6"
18512,150,3,3,1,"2019-3-30","2019-4-3"
18512,150,2,2,1,"2019-3-31","2019-4-3"
18512,150,1,5,1,"2019-4-16","2019-4-21"
18512,150,0,9,0,"2019-4-17",NULL
18512,150,1,3,0,"2019-4-23",NULL
18512,150,2,1,0,"2019-4-26",NULL
18512,150,3,1,0,"2019-4-26",NULL
18513,150,1,2,1,"2019-4-14","2019-4-17"
18513,150,0,3,1,"2019-4-23","2019-4-26"
18513,150,3,2,1,"2019-4-24","2019-4-26"
18522,150,7,5,0,"2019-3-28",NULL
18522,150,5,2,0,"2019-4-9",NULL
18523,150,6,3,0,"2019-3-31",NULL
18523,150,7,1,1,"2019-4-16","2019-4-21"
18526,150,0,5,1,"2019-4-6","2019-4-14"
18526,150,1,2,1,"2019-4-6","2019-4-10"
18526,150,3,3,1,"2019-4-15","2019-4-20"
18526,150,0,3,0,"2019-4-21",NULL
18526,150,1,3,0,"2019-4-21",NULL
18526,150,2,1,1,"2019-4-24","2019-4-26"
18526,150,3,2,0,"2019-4-24",NULL
18532,152,0,3,1,"2019-4-12","2019-4-16"
18532,152,3,3,1,"2019-4-12","2019-4-16"
18532,152,0,5,0,"2019-4-18",NULL
18532,152,2,1,1,"2019-4-20","2019-4-21"
18532,152,1,2,1,"2019-4-20","2019-4-24"
18532,152,3,1,0,"2019-4-24",NULL
18539,152,0,1,1,"2019-4-5","2019-4-9"
18539,152,3,2,1,"2019-4-5","2019-4-11"
18539,152,0,1,0,"2019-4-19",NULL
18539,152,1,1,0,"2019-4-19",NULL
18552,150,1,1,1,"2019-4-2","2019-4-5"
18552,150,0,1,1,"2019-4-18","2019-4-21"
18552,150,1,3,0,"2019-4-18",NULL
18552,150,3,1,1,"2019-4-21","2019-4-24"
18553,150,4,8,0,"2019-3-30",NULL
18562,150,7,2,0,"2019-4-1",NULL
18562,150,5,1,0,"2019-4-16",NULL
18563,153,7,1,0,"2019-4-20",NULL
18573,150,6,2,0,"2019-4-17",NULL
18580,150,5,2,1,"2019-4-4","2019-4-15"
18580,150,7,2,1,"2019-4-4","2019-4-15"
18580,150,1,1,1,"2019-4-10","2019-4-15"
18580,150,6,1,0,"2019-4-15",NULL
18580,150,7,1,0,"2019-4-21",NULL
18583,150,0,6,1,"2019-3-28","2019-4-7"
18583,150,1,2,1,"2019-3-29","2019-4-3"
18583,150,3,2,1,"2019-4-6","2019-4-9"
18583,150,2,1,1,"2019-4-11","2019-4-18"
18592,150,2,1,1,"2019-4-1","2019-4-2"
18592,150,0,3,1,"2019-4-14","2019-4-18"
18592,150,3,2,1,"2019-4-19","2019-4-21"
18592,150,1,2,1,"2019-4-24","2019-4-26"
18613,150,0,1,0,"2019-4-26",NULL
18613,150,1,1,0,"2019-4-26",NULL
18614,150,0,3,1,"2019-3-28","2019-4-2"
18614,150,1,3,1,"2019-3-28","2019-4-2"
18614,150,2,1,1,"2019-4-20","2019-4-21"
18614,150,3,1,1,"2019-4-20","2019-4-21"
18620,152,4,1,1,"2019-4-5","2019-4-9"
18626,150,5,1,0,"2019-4-22",NULL
18631,150,6,2,0,"2019-4-6",NULL
18646,150,7,4,1,"2019-4-1","2019-4-25"
18646,150,5,2,1,"2019-4-13","2019-4-25"
18646,150,0,1,0,"2019-4-25",NULL
18646,150,1,1,0,"2019-4-25",NULL
18646,150,6,1,0,"2019-4-25",NULL
18650,150,0,2,1,"2019-4-2","2019-4-9"
18650,150,3,1,1,"2019-4-7","2019-4-9"
18650,150,1,1,1,"2019-4-12","2019-4-13"
18655,150,2,1,1,"2019-3-28","2019-3-29"
18655,150,3,2,1,"2019-4-9","2019-4-12"
18655,150,1,2,1,"2019-4-12","2019-4-14"
18655,150,0,2,1,"2019-4-20","2019-4-23"
18659,157,0,3,1,"2019-4-6","2019-4-17"
18659,157,3,1,1,"2019-4-12","2019-4-17"
18659,157,0,4,0,"2019-4-19",NULL
18659,157,1,3,1,"2019-4-19","2019-4-26"
18659,157,2,1,1,"2019-4-24","2019-4-26"
18659,157,3,2,0,"2019-4-24",NULL
18667,150,0,1,0,"2019-4-21",NULL
18690,150,0,3,1,"2019-3-28","2019-4-1"
18690,150,3,1,1,"2019-3-31","2019-4-1"
18690,150,0,3,0,"2019-4-3",NULL
18690,150,1,2,1,"2019-4-3","2019-4-5"
18694,150,0,6,1,"2019-4-2","2019-4-15"
18694,150,2,1,1,"2019-4-2","2019-4-5"
18694,150,3,2,1,"2019-4-7","2019-4-11"
18694,150,1,2,1,"2019-4-11","2019-4-15"
18694,150,1,1,0,"2019-4-26",NULL
18707,150,1,4,1,"2019-4-9","2019-4-16"
18707,150,0,3,1,"2019-4-20","2019-4-23"
18707,150,3,2,1,"2019-4-21","2019-4-23"
18707,150,0,1,0,"2019-4-26",NULL
18707,150,1,1,0,"2019-4-26",NULL
18713,150,3,1,1,"2019-4-16","2019-4-19"
18713,150,0,3,1,"2019-4-20","2019-4-24"
18713,150,1,1,1,"2019-4-24","2019-4-24"
18727,152,7,3,0,"2019-4-6",NULL
18727,152,5,1,0,"2019-4-11",NULL
18731,151,0,5,0,"2019-4-7",NULL
18731,151,2,1,1,"2019-4-15","2019-4-16"
18731,151,3,1,1,"2019-4-15","2019-4-16"
18731,151,1,2,0,"2019-4-15",NULL
18741,150,0,5,1,"2019-4-20","2019-4-26"
18741,150,3,1,1,"2019-4-20","2019-4-21"
18741,150,1,3,1,"2019-4-23","2019-4-26"
18757,150,1,5,1,"2019-4-6","2019-4-11"
18757,150,0,7,1,"2019-4-15","2019-4-24"
18757,150,3,2,1,"2019-4-21","2019-4-24"
18757,150,1,1,0,"2019-4-26",NULL
18758,157,0,2,0,"2019-4-4",NULL
18758,157,1,2,0,"2019-4-4",NULL
18758,155,0,3,1,"2019-4-7","2019-4-13"
18758,155,3,3,1,"2019-4-7","2019-4-13"
18758,155,1,3,1,"2019-4-7","2019-4-13"
18758,155,2,1,1,"2019-4-9","2019-4-11"
18763,150,5,2,0,"2019-4-20",NULL
18770,153,0,4,1,"2019-4-9","2019-4-14"
18770,153,3,2,1,"2019-4-9","2019-4-11"
18770,153,2,1,1,"2019-4-10","2019-4-11"
18770,153,1,3,1,"2019-4-10","2019-4-14"
18770,153,0,1,0,"2019-4-24",NULL
18770,153,3,1,0,"2019-4-24",NULL
18786,152,3,1,1,"2019-4-4","2019-4-5"
18786,152,0,1,1,"2019-4-7","2019-4-10"
18786,152,1,1,1,"2019-4-7","2019-4-10"
18786,152,0,1,0,"2019-4-13",NULL
18786,152,1,1,0,"2019-4-13",NULL
18786,150,3,1,1,"2019-4-20","2019-4-24"
18786,150,0,1,0,"2019-4-24",NULL
18786,150,1,1,0,"2019-4-24",NULL
18797,150,0,1,1,"2019-3-31","2019-4-6"
18797,150,2,1,1,"2019-3-31","2019-4-6"
18797,150,3,1,1,"2019-3-31","2019-4-6"
18797,150,1,1,1,"2019-3-31","2019-4-6"
18801,150,1,1,1,"2019-4-15","2019-4-19"
18808,151,6,1,1,"2019-4-15","2019-4-25"
18808,151,5,1,0,"2019-4-25",NULL
18811,150,0,4,1,"2019-3-28","2019-4-2"
18811,150,2,1,1,"2019-4-5","2019-4-6"
18811,150,3,1,1,"2019-4-5","2019-4-6"
18811,150,0,6,0,"2019-4-8",NULL
18811,150,1,3,1,"2019-4-9","2019-4-13"
18826,154,6,3,0,"2019-4-9",NULL
18826,154,7,1,0,"2019-4-25",NULL
18832,150,0,4,1,"2019-4-2","2019-4-8"
18832,150,1,2,1,"2019-4-6","2019-4-8"
18832,150,2,1,1,"2019-4-14","2019-4-17"
18832,150,3,1,1,"2019-4-14","2019-4-17"
18832,150,3,1,0,"2019-4-24",NULL
18836,150,0,1,0,"2019-4-26",NULL
18841,152,5,1,0,"2019-4-19",NULL
18848,150,6,1,1,"2019-4-7","2019-4-13"
18848,150,5,1,1,"2019-4-13","2019-4-19"
18848,150,7,1,1,"2019-4-13","2019-4-19"
18848,150,6,2,0,"2019-4-19",NULL
18854,152,0,1,1,"2019-4-17","2019-4-22"
18869,152,0,1,0,"2019-4-24",NULL
18869,152,3,1,0,"2019-4-24",NULL
18869,152,1,1,0,"2019-4-24",NULL
18869,150,0,1,1,"2019-4-25","2019-4-26"
18869,150,2,1,1,"2019-4-25","2019-4-26"
18869,150,3,1,1,"2019-4-25","2019-4-26"
18869,150,1,1,1,"2019-4-25","2019-4-26"
18876,150,0,4,1,"2019-4-7","2019-4-13"
18876,150,2,1,1,"2019-4-23","2019-4-24"
18876,150,3,2,1,"2019-4-23","2019-4-25"
18876,150,1,2,1,"2019-4-23","2019-4-25"
18876,150,0,1,0,"2019-4-26",NULL
18876,150,1,1,0,"2019-4-26",NULL
18882,160,0,5,1,"2019-4-5","2019-4-14"
18882,160,3,3,1,"2019-4-10","2019-4-16"
18882,160,0,6,0,"2019-4-20",NULL
18882,160,1,1,1,"2019-4-22","2019-4-23"
18885,150,3,2,1,"2019-3-30","2019-4-3"
18885,150,0,7,1,"2019-3-31","2019-4-15"
18885,150,2,1,1,"2019-4-5","2019-4-6"
18885,150,1,2,1,"2019-4-5","2019-4-10"
18885,150,0,1,0,"2019-4-24",NULL
18885,150,3,1,0,"2019-4-24",NULL
18885,150,1,1,0,"2019-4-24",NULL
18886,150,7,2,0,"2019-4-17",NULL
18886,150,5,1,0,"2019-4-24",NULL
18896,150,0,1,1,"2019-4-17","2019-4-20"
18896,150,0,5,0,"2019-4-21",NULL
18896,150,3,5,0,"2019-4-21",NULL
18896,150,1,3,0,"2019-4-23",NULL
18896,150,2,1,1,"2019-4-24","2019-4-26"
18902,150,7,5,0,"2019-3-31",NULL
18910,158,1,3,1,"2019-4-4","2019-4-7"
18910,158,0,5,1,"2019-4-13","2019-4-20"
18910,158,3,1,1,"2019-4-14","2019-4-15"
18910,158,1,1,0,"2019-4-26",NULL
18913,150,2,2,1,"2019-3-30","2019-4-2"
18913,150,3,2,1,"2019-3-30","2019-4-2"
18913,150,0,4,1,"2019-4-17","2019-4-21"
18913,150,1,3,1,"2019-4-20","2019-4-24"
18913,150,0,4,0,"2019-4-23",NULL
18913,150,3,2,0,"2019-4-25",NULL
18913,150,1,1,0,"2019-4-26",NULL
18932,151,0,1,1,"2019-4-13","2019-4-19"
18932,151,1,1,1,"2019-4-13","2019-4-19"
18943,152,6,1,0,"2019-4-17",NULL
18943,152,4,1,0,"2019-4-25",NULL
18961,151,2,1,1,"2019-4-4","2019-4-5"
18961,151,0,12,1,"2019-4-5","2019-4-20"
18961,151,3,1,1,"2019-4-11","2019-4-12"
18961,151,1,4,1,"2019-4-13","2019-4-20"
18961,151,0,1,0,"2019-4-26",NULL
18961,151,3,1,0,"2019-4-26",NULL
18961,151,1,1,0,"2019-4-26",NULL
18970,150,1,2,1,"2019-3-20","2019-3-29"
18970,150,0,5,1,"2019-4-15","2019-4-21"
18970,150,0,4,0,"2019-4-23",NULL
18970,150,2,1,1,"2019-4-23","2019-4-24"
18970,150,3,1,1,"2019-4-23","2019-4-24"
18970,150,1,4,0,"2019-4-23",NULL
18970,150,3,2,0,"2019-4-25",NULL
18970,150,2,1,0,"2019-4-26",NULL
18978,150,0,5,1,"2019-4-17","2019-4-24"
18978,150,3,2,1,"2019-4-21","2019-4-24"
18978,150,1,2,1,"2019-4-22","2019-4-25"
18978,150,0,2,0,"2019-4-25",NULL
18978,150,3,1,0,"2019-4-26",NULL
18980,150,6,1,0,"2019-4-10",NULL
18988,150,1,2,1,"2019-4-11","2019-4-21"
18988,150,0,2,0,"2019-4-20",NULL
18988,150,3,2,0,"2019-4-20",NULL
18989,158,0,7,1,"2019-4-4","2019-4-10"
18989,158,2,1,1,"2019-4-11","2019-4-13"
18989,158,0,9,0,"2019-4-16",NULL
18989,158,1,2,1,"2019-4-20","2019-4-24"
18989,158,3,2,1,"2019-4-24","2019-4-26"
18989,158,1,2,0,"2019-4-25",NULL
18995,152,6,1,0,"2019-4-17",NULL
19001,151,0,8,1,"2019-4-6","2019-4-15"
19001,151,3,3,1,"2019-4-11","2019-4-15"
19001,151,1,4,1,"2019-4-12","2019-4-17"
19003,150,6,1,0,"2019-4-1",NULL
19003,152,5,1,0,"2019-4-11",NULL
19005,150,1,2,1,"2019-3-28","2019-4-3"
19005,150,0,2,1,"2019-4-11","2019-4-16"
19005,150,3,1,1,"2019-4-22","2019-4-23"
19005,150,0,1,0,"2019-4-26",NULL
19005,150,3,1,0,"2019-4-26",NULL
19005,150,1,1,0,"2019-4-26",NULL
19008,150,0,11,1,"2019-3-28","2019-4-14"
19008,150,0,3,0,"2019-4-21",NULL
19008,150,2,1,1,"2019-4-21","2019-4-23"
19008,150,3,2,1,"2019-4-21","2019-4-24"
19008,150,1,1,1,"2019-4-21","2019-4-23"
19008,150,1,1,0,"2019-4-24",NULL
19013,150,1,3,1,"2019-3-31","2019-4-4"
19013,150,0,3,1,"2019-4-6","2019-4-12"
19013,150,2,1,1,"2019-4-15","2019-4-16"
19013,150,3,1,1,"2019-4-21","2019-4-23"
19013,150,0,4,0,"2019-4-23",NULL
19013,150,1,4,0,"2019-4-23",NULL
19013,150,2,3,0,"2019-4-24",NULL
19013,150,3,3,0,"2019-4-24",NULL
19028,150,0,2,1,"2019-4-4","2019-4-12"
19028,150,1,2,1,"2019-4-4","2019-4-12"
19030,151,3,1,1,"2019-4-16","2019-4-17"
19030,151,0,1,1,"2019-4-18","2019-4-21"
19030,151,1,1,1,"2019-4-18","2019-4-21"
19034,150,0,2,1,"2019-4-12","2019-4-16"
19034,150,1,1,1,"2019-4-20","2019-4-23"
19035,151,3,1,1,"2019-4-11","2019-4-12"
19035,151,0,2,1,"2019-4-14","2019-4-16"
19035,151,0,7,0,"2019-4-17",NULL
19035,151,1,2,1,"2019-4-17","2019-4-19"
19044,150,6,1,0,"2019-4-2",NULL
19044,150,0,1,0,"2019-4-14",NULL
19058,155,7,1,0,"2019-4-8",NULL
19058,152,5,2,0,"2019-4-13",NULL
19058,152,7,3,0,"2019-4-13",NULL
19065,150,5,4,0,"2019-3-29",NULL
19065,150,7,5,0,"2019-3-29",NULL
19067,150,0,10,1,"2019-4-1","2019-4-12"
19067,150,3,2,1,"2019-4-5","2019-4-7"
19067,150,0,5,0,"2019-4-21",NULL
19067,150,1,4,1,"2019-4-21","2019-4-26"
19070,152,5,1,0,"2019-4-5",NULL
19079,151,0,4,1,"2019-4-5","2019-4-12"
19079,151,1,1,1,"2019-4-17","2019-4-22"
19079,151,3,1,1,"2019-4-24","2019-4-25"
19092,150,6,2,0,"2019-4-3",NULL
19092,150,4,3,1,"2019-4-6","2019-4-24"
19093,150,0,1,1,"2019-4-8","2019-4-14"
19093,150,0,3,0,"2019-4-23",NULL
19093,150,2,2,1,"2019-4-23","2019-4-25"
19093,150,3,2,1,"2019-4-23","2019-4-25"
19093,150,1,2,1,"2019-4-23","2019-4-25"
19097,150,6,1,1,"2019-3-29","2019-4-20"
19097,150,5,1,0,"2019-4-20",NULL
19098,151,0,3,1,"2019-4-6","2019-4-9"
19098,151,3,2,1,"2019-4-12","2019-4-15"
19098,151,2,1,1,"2019-4-18","2019-4-19"
19098,151,1,2,1,"2019-4-20","2019-4-24"
19098,151,0,2,0,"2019-4-25",NULL
19106,150,7,5,0,"2019-3-31",NULL
19106,150,5,2,0,"2019-4-11",NULL
19106,150,0,1,1,"2019-4-17","2019-4-21"
19109,150,0,2,1,"2019-4-9","2019-4-12"
19109,150,1,1,1,"2019-4-13","2019-4-16"
19109,150,0,1,0,"2019-4-19",NULL
19109,150,2,1,0,"2019-4-19",NULL
19109,150,3,1,0,"2019-4-19",NULL
19109,150,1,1,0,"2019-4-19",NULL
19111,150,5,3,1,"2019-3-28","2019-4-21"
19111,150,7,4,1,"2019-3-28","2019-4-21"
19111,150,0,1,1,"2019-4-16","2019-4-21"
19111,150,6,1,0,"2019-4-21",NULL
19115,150,0,2,1,"2019-4-24","2019-4-26"
19115,150,2,1,1,"2019-4-25","2019-4-26"
19115,150,3,1,1,"2019-4-25","2019-4-26"
19115,150,1,1,1,"2019-4-25","2019-4-26"
19132,152,5,1,0,"2019-4-18",NULL
19137,151,1,4,1,"2019-4-12","2019-4-17"
19137,151,0,3,1,"2019-4-14","2019-4-17"
19137,151,3,1,1,"2019-4-16","2019-4-17"
19137,151,0,4,0,"2019-4-18",NULL
19137,151,3,2,0,"2019-4-23",NULL
19148,150,7,4,1,"2019-4-1","2019-4-25"
19148,150,5,1,1,"2019-4-20","2019-4-25"
19148,150,6,1,0,"2019-4-25",NULL
19157,158,3,3,1,"2019-4-5","2019-4-7"
19157,158,0,9,1,"2019-4-9","2019-4-19"
19157,158,2,1,1,"2019-4-15","2019-4-17"
19157,158,1,3,1,"2019-4-15","2019-4-19"
19157,158,0,5,0,"2019-4-22",NULL
19157,158,1,2,0,"2019-4-25",NULL
19161,150,5,1,1,"2019-4-11","2019-4-16"
19161,150,7,1,1,"2019-4-11","2019-4-16"
19161,150,6,1,1,"2019-4-16","2019-4-22"
19161,150,5,1,0,"2019-4-22",NULL
19161,150,7,1,0,"2019-4-22",NULL
19171,150,2,2,1,"2019-4-7","2019-4-9"
19171,150,3,2,1,"2019-4-7","2019-4-9"
19171,150,0,10,1,"2019-4-12","2019-4-24"
19171,150,1,2,1,"2019-4-16","2019-4-18"
19201,159,6,2,0,"2019-4-7",NULL
19201,159,7,1,1,"2019-4-12","2019-4-17"
19201,159,7,1,0,"2019-4-23",NULL
19212,159,2,1,1,"2019-4-6","2019-4-8"
19212,159,3,1,1,"2019-4-6","2019-4-8"
19212,159,1,1,1,"2019-4-6","2019-4-8"
19212,159,0,3,1,"2019-4-18","2019-4-25"
19217,160,0,3,1,"2019-4-20","2019-4-24"
19217,160,3,2,1,"2019-4-20","2019-4-23"
19217,160,1,2,1,"2019-4-20","2019-4-23"
19217,160,2,1,1,"2019-4-22","2019-4-23"
19222,152,0,10,1,"2019-4-6","2019-4-20"
19222,152,3,3,1,"2019-4-6","2019-4-10"
19222,152,1,5,1,"2019-4-8","2019-4-16"
19222,152,2,2,1,"2019-4-11","2019-4-14"
19222,152,1,1,0,"2019-4-26",NULL
19225,160,0,7,1,"2019-4-17","2019-4-25"
19225,160,2,1,1,"2019-4-22","2019-4-23"
19225,160,1,2,1,"2019-4-22","2019-4-24"
19225,160,3,1,1,"2019-4-24","2019-4-25"
19225,160,0,1,0,"2019-4-26",NULL
19225,160,2,1,0,"2019-4-26",NULL
19225,160,3,1,0,"2019-4-26",NULL
19225,160,1,1,0,"2019-4-26",NULL
19231,155,6,1,1,"2019-4-8","2019-4-13"
19231,155,5,1,1,"2019-4-13","2019-4-25"
19231,155,7,2,1,"2019-4-13","2019-4-25"
19231,155,6,1,0,"2019-4-25",NULL
19237,150,7,4,0,"2019-4-1",NULL
19238,157,1,2,1,"2019-4-9","2019-4-11"
19238,157,0,3,1,"2019-4-10","2019-4-13"
19238,157,2,1,1,"2019-4-10","2019-4-11"
19238,157,3,2,1,"2019-4-10","2019-4-12"
19240,159,0,1,1,"2019-4-12","2019-4-24"
19240,159,2,1,1,"2019-4-12","2019-4-24"
19240,159,3,1,1,"2019-4-12","2019-4-24"
19240,159,1,1,1,"2019-4-12","2019-4-24"
19248,157,0,6,1,"2019-4-8","2019-4-15"
19248,157,1,2,1,"2019-4-11","2019-4-13"
19248,157,3,1,1,"2019-4-19","2019-4-21"
19248,157,0,2,0,"2019-4-25",NULL
19248,157,3,2,0,"2019-4-25",NULL
19248,157,2,1,0,"2019-4-26",NULL
19248,157,1,1,0,"2019-4-26",NULL
19249,160,0,10,1,"2019-4-5","2019-4-16"
19249,160,1,2,1,"2019-4-11","2019-4-14"
19249,160,2,1,1,"2019-4-22","2019-4-23"
19249,160,3,1,1,"2019-4-22","2019-4-23"
19249,160,0,1,0,"2019-4-25",NULL
19253,158,3,3,1,"2019-4-4","2019-4-8"
19253,158,1,2,1,"2019-4-5","2019-4-8"
19253,158,2,1,1,"2019-4-7","2019-4-8"
19253,158,0,3,1,"2019-4-11","2019-4-16"
19253,158,0,3,0,"2019-4-23",NULL
19253,158,1,1,0,"2019-4-25",NULL
19259,155,0,6,1,"2019-4-7","2019-4-14"
19259,155,3,4,1,"2019-4-8","2019-4-13"
19259,155,1,2,1,"2019-4-17","2019-4-19"
19259,155,0,2,0,"2019-4-25",NULL
19259,155,2,1,1,"2019-4-25","2019-4-26"
19261,157,0,1,0,"2019-4-17",NULL
19261,157,3,1,0,"2019-4-17",NULL
19266,152,1,5,1,"2019-4-9","2019-4-15"
19266,152,2,1,1,"2019-4-14","2019-4-15"
19266,152,0,3,1,"2019-4-20","2019-4-24"
19266,152,3,3,1,"2019-4-20","2019-4-24"
19266,152,3,1,0,"2019-4-26",NULL
19276,154,0,3,1,"2019-4-23","2019-4-26"
19276,154,2,1,1,"2019-4-23","2019-4-24"
19276,154,3,3,1,"2019-4-23","2019-4-26"
19276,154,1,2,1,"2019-4-23","2019-4-25"
19282,160,0,1,1,"2019-4-23","2019-4-24"
19282,160,1,1,0,"2019-4-24",NULL
19309,157,7,1,1,"2019-4-4","2019-4-8"
19309,157,6,2,1,"2019-4-8","2019-4-24"
19309,157,7,2,0,"2019-4-18",NULL
19309,157,5,1,0,"2019-4-24",NULL
19318,160,6,2,1,"2019-4-5","2019-4-20"
19318,160,4,2,1,"2019-4-15","2019-4-20"
19318,160,5,1,0,"2019-4-20",NULL
19318,160,4,1,0,"2019-4-22",NULL
19324,154,6,1,0,"2019-4-9",NULL
19332,156,6,2,0,"2019-4-8",NULL
19333,160,6,1,1,"2019-4-6","2019-4-11"
19333,160,5,1,1,"2019-4-11","2019-4-22"
19333,160,7,2,1,"2019-4-11","2019-4-22"
19333,160,6,1,0,"2019-4-22",NULL
19336,157,1,2,1,"2019-4-15","2019-4-17"
19336,157,0,5,0,"2019-4-16",NULL
19336,157,3,2,1,"2019-4-16","2019-4-18"
19336,157,2,1,1,"2019-4-19","2019-4-20"
19338,154,7,4,0,"2019-4-6",NULL
19338,154,5,1,0,"2019-4-17",NULL
19341,159,0,10,1,"2019-4-11","2019-4-24"
19341,159,1,4,1,"2019-4-11","2019-4-15"
19341,159,3,2,1,"2019-4-12","2019-4-15"
19341,159,2,1,1,"2019-4-18","2019-4-19"
19368,155,1,3,1,"2019-4-4","2019-4-7"
19368,155,0,5,1,"2019-4-9","2019-4-14"
19368,155,3,2,1,"2019-4-9","2019-4-11"
19368,155,0,1,0,"2019-4-26",NULL
19368,155,1,1,0,"2019-4-26",NULL
19372,158,0,3,1,"2019-4-9","2019-4-15"
19372,158,1,1,1,"2019-4-9","2019-4-11"
19372,158,3,1,1,"2019-4-17","2019-4-22"
19380,158,0,1,1,"2019-4-8","2019-4-9"
19380,158,1,3,1,"2019-4-8","2019-4-11"
19380,158,0,2,0,"2019-4-10",NULL
19380,158,2,1,1,"2019-4-10","2019-4-11"
19380,158,3,2,0,"2019-4-10",NULL
19380,153,0,2,1,"2019-4-12","2019-4-16"
19380,153,3,2,1,"2019-4-12","2019-4-16"
19380,153,1,2,1,"2019-4-12","2019-4-16"
19380,153,2,1,1,"2019-4-13","2019-4-16"
19385,155,0,1,1,"2019-4-12","2019-4-15"
19385,155,2,1,1,"2019-4-12","2019-4-15"
19385,155,3,3,1,"2019-4-12","2019-4-19"
19385,155,1,2,1,"2019-4-12","2019-4-18"
19385,155,0,4,0,"2019-4-18",NULL
19385,155,1,1,0,"2019-4-26",NULL
19392,154,0,4,1,"2019-4-9","2019-4-14"
19392,154,3,2,1,"2019-4-12","2019-4-14"
19392,154,1,1,1,"2019-4-20","2019-4-21"
19392,154,1,2,0,"2019-4-25",NULL
19410,158,0,4,1,"2019-4-7","2019-4-13"
19410,158,0,7,0,"2019-4-16",NULL
19410,158,3,1,1,"2019-4-18","2019-4-19"
19410,158,3,4,0,"2019-4-22",NULL
19410,158,2,1,1,"2019-4-23","2019-4-25"
19410,158,1,2,1,"2019-4-23","2019-4-26"
19451,157,5,1,1,"2019-4-6","2019-4-11"
19451,157,7,1,1,"2019-4-6","2019-4-11"
19451,157,6,1,1,"2019-4-11","2019-4-16"
19451,157,5,2,0,"2019-4-16",NULL
19451,157,7,2,0,"2019-4-16",NULL
19452,157,4,1,1,"2019-4-6","2019-4-10"
19452,157,6,1,0,"2019-4-10",NULL
19452,157,4,5,0,"2019-4-13",NULL
19455,152,6,3,1,"2019-4-5","2019-4-24"
19455,152,7,1,1,"2019-4-13","2019-4-18"
19455,152,5,1,0,"2019-4-24",NULL
19455,152,7,1,0,"2019-4-24",NULL
19456,154,6,1,1,"2019-4-5","2019-4-21"
19456,154,7,3,0,"2019-4-11",NULL
19456,154,5,1,0,"2019-4-21",NULL
19462,154,5,1,1,"2019-4-5","2019-4-11"
19462,154,7,1,1,"2019-4-5","2019-4-11"
19462,154,6,1,0,"2019-4-11",NULL
19462,154,7,2,0,"2019-4-16",NULL
19466,157,7,2,1,"2019-4-4","2019-4-13"
19466,157,6,1,1,"2019-4-13","2019-4-18"
19466,157,5,1,0,"2019-4-18",NULL
19466,157,7,1,0,"2019-4-18",NULL
19471,158,4,1,0,"2019-4-15",NULL
19471,158,5,1,0,"2019-4-20",NULL
19479,156,0,1,1,"2019-4-13","2019-4-16"
